X,Y,XRESIDUAL,YRESIDUAL,ORI
598508.27299467602279,130099.611457531005726,0.286092306720093,-1.238136384039535,0.000000699971418590372
598542.959863108582795,130078.052234689865145,0.140727036399767,-1.122378264873987,0.000000344368678418975
598367.017393536167219,130134.671876854365109,1.000860097352415,0.135740634141257,0.00000244810748029808
598265.304822409409098,130199.136087725943071,4.729763068258762,-1.190938234198256,0.0000115632898075228
598215.302367453696206,130195.347214404842816,2.145840315148234,0.122262626740849,0.00000524628722174492
598227.736275676521473,130190.624463856700459,-0.036766856443137,0.112093423376791,0.0000000898932157207636
598497.73352311423514,130276.407757711072918,-0.176795725594275,0.414938365211128,0.000000431972513368053
598681.200374916195869,130140.755419933353551,-0.609163872082718,-1.666953180989367,0.0000014899474201055
598906.718384140753187,130085.363159267231822,0.485555654973723,-0.959480411198456,0.00000118812110383729
598911.200994830578566,130073.729717239097226,0.771281148307025,-0.065234366731602,0.00000188744041601736
599109.6098822648637,130323.421805540507194,0.140878197387792,-2.306804663036019,0.000000344089514800952
599038.92871728213504,129754.690574279113207,0.450467437971383,-0.631564051203895,0.00000110507171860207
599033.992509082192555,129752.929548650994548,0.412457011057995,-0.686379212856991,0.0000010118395376646
599007.60380686679855,129770.192936247796752,-0.396732609486207,-0.824490964441793,0.000000973134961990839
599009.364832494989969,129765.336774667244754,-0.871402685530484,-1.091920358710922,0.00000213752067032309
598721.944104221649468,129914.17012244934449,-0.921989873284474,-1.623893720985507,0.00000225901832991925
598609.505286087282002,130003.288692114583682,-0.791047858772799,-1.600126834542607,0.00000193686141652251
599369.344385191099718,129970.880300630888087,-0.174687964026816,1.474814867164241,0.000000427825877753561
599380.153649438871071,129973.470950739836553,0.345744546735659,2.196751761483029,0.000000846741312013934
599396.590877716196701,130210.47076932816708,0.170110377832316,-0.355881510709878,0.000000415848392886774
599728.640755474218167,130424.154736935946858,-0.307549378136173,1.435525773660629,0.000000750597216809222
600134.47949495667126,130119.708682752214372,2.038448729785159,2.520846563144005,0.00000498662646638967
600314.931674959952943,130253.439828031914658,-0.167974342126399,3.185206780399312,0.000000410491222301791
599961.620599755551666,129830.449198172573233,-1.170729204663076,-0.329015968804015,0.00000287031803540497
599849.909980401978828,129833.933175905302051,-0.864682323881425,-0.507153327402193,0.0000021199152283468
599827.130125995492563,129821.35958960064454,-1.406575858476572,0.507169532182161,0.00000344879304005449
600387.804875873145647,129779.082859805042972,-1.748130088439211,0.906717592297355,0.00000428764849612166
600042.533749280264601,130420.358094538503792,-1.209242155309767,-0.141891830600798,0.00000295133166660414
600362.010040736407973,130481.506370386647177,-1.805684156133793,-1.905109746687231,0.00000440496997754294
600509.210718976682983,129809.915816012129653,-1.679871147498488,2.513077360330499,0.00000411925075501721
600516.634767540963367,129812.067714146702201,-1.906788546708412,2.486318819297594,0.00000467560263019764
600412.913277454324998,129974.267036040633684,-2.010954648139887,1.841574266538373,0.00000492487289766058
600412.536695280810818,129971.092986292132991,-1.895937683642842,2.316109751685872,0.00000464330717225527
600483.361042635166086,130096.656242444863892,-1.355940630077384,2.158917527558515,0.00000331760492607854
600470.342058920999989,130101.578709427718422,-1.696301511256024,1.257834930758690,0.00000415021513425781
600490.543002659338526,130131.463194771684357,-0.448616111301817,1.358876773228985,0.00000109734371551943
600475.049336090451106,130135.498003774016979,-0.920341884368099,0.917591346165864,0.00000225114534429342
600412.321505467523821,130406.79856109112734,-2.104913759860210,-4.149922175667598,0.00000513788289155593
600423.618970673996955,130417.235267043855856,-0.364270096295513,-4.609431171295000,0.000000889075532495836
600426.524033155408688,130417.558051764019183,-1.041652202256955,-4.637068544820067,0.00000254235855117647
601031.7453835059423,130378.608695528135286,1.399156449944712,-0.285184266802389,0.00000341593866335986
601029.808675184729509,130368.064394668690511,1.458404206437990,0.476617977139540,0.00000356087573361914
601189.587111677275971,130329.868202779922285,0.615231929230504,0.158274395085755,0.00000150260571938769
601300.248473248095252,130259.931513406103477,1.879379188525490,0.435615101145231,0.00000459254790482256
601304.363978430512361,130269.803346098487964,2.291445013368502,0.973129652193165,0.00000559906887545295
601418.710465556709096,129868.232255459268345,-1.651495907455683,0.439570479866234,0.00000404785269790087
601437.539574234280735,129863.928459190108697,-2.340991892619058,0.846168209624011,0.00000573801263874597
601478.96361332514789,129881.896808613848407,-1.992989976657555,1.383656920574140,0.00000488434822845487
601475.197791589656845,129870.115166327028419,-1.891396607505158,1.626667933232966,0.00000463578736378075
601448.406659814179875,129855.966436092159711,-1.476335241575725,-0.178844863214181,0.00000361887185927737
601445.286407519015484,129842.19428803086339,-1.370513863861561,0.981499465633533,0.00000335983317591771
601383.204146336414851,129764.080385745604872,-1.716268743737601,1.272428219934227,0.00000420998867193505
601385.194652110803872,129769.67532089551969,-1.690035899053328,1.255532051945920,0.00000414546105100064
601347.375042395433411,129725.884193856822094,-1.383102219202556,0.367400715404074,0.00000339373373859864
601375.99528758530505,129808.301892411196604,-1.228993448778056,0.112936825054931,0.00000301368062817521
601373.305414917063899,129800.01708459306974,-1.264056269894354,1.103443003768916,0.00000309985789235322
601366.742125606629997,129780.434811568396981,-1.351808992796578,1.484220425627427,0.00000331555497751643
601154.349779723444954,129865.757572604517918,-0.903886710526422,-0.272564642305952,0.00000221548837294701
601148.163072586525232,129867.909470739090466,-0.404254566878080,-0.725272919589770,0.000000990839274276734
601176.00325470266398,129866.645230585054378,-0.939175232779235,-0.206077923212433,0.00000230196722889532
601116.180486561381258,129827.803469255886739,-0.120594770414755,-1.420616149916896,0.000000295672472454332
601105.851375515339896,129858.737004940470797,-1.252463589073159,-0.886692376690917,0.00000307004019652286
601108.595045636990108,129849.860425135324476,-1.131031334516592,-0.647429410935729,0.00000277257483506299
600946.126736476202495,129826.619925281862379,-0.037526958622038,0.866234666958917,0.0000000920088802641488
600961.539706865092739,129793.991769816318993,0.154758522287011,-0.079045370875974,0.000000379533497224503
600809.266015116823837,129768.545574374889839,-0.801948407897726,1.423903205504757,0.0000019671030858063
600809.777090923744254,129768.034498567925766,-0.716885274159722,1.451742514473153,0.00000175845824361941
600815.345127347158268,129781.187975915556308,-0.803107733256184,1.500246294919634,0.00000196975490169096
600824.248605878907256,129784.604114204194047,-0.287549172993749,1.223957031645114,0.000000705243469766197
600818.895759269129485,129821.858850659089512,-0.063370946678333,1.064945140577038,0.000000155379063303523
600830.542907922528684,129865.031306984121329,-0.025714662275277,1.088703950095805,0.000000063028754852021
600884.340361287118867,129868.958521079737693,-0.406319796573371,1.433229638481862,0.000000995893165494783
600916.726428212597966,129871.64839374794974,-0.421148067340255,1.071042139723431,0.00000103221599971302
600964.041288446867839,129927.92052996721759,0.015218961518258,2.185542354840436,0.0000000372848721733744
600963.691604999825358,129921.935563280421775,0.203364690649323,1.258364165958483,0.00000049824528285915
600843.642587815760635,130006.572406787090586,-1.413358214776963,0.597654452605639,0.00000346048575957511
600841.060310054337606,130005.01228063950839,-0.971557960612699,0.620535116293468,0.00000237880446632504
600747.452741199056618,130031.077146794908913,0.565724929212593,0.911179415503284,0.00000138486769300977
601224.36716528062243,130064.404669154610019,1.694150195806287,1.225594413248473,0.00000414613634949991
601221.193115532165393,130055.070810995763168,1.382769363233820,0.799994610410067,0.00000338432908358073
600827.745440345723182,130181.037548050459009,0.215149183291942,0.214828338430380,0.000000526068261061857
600825.539744757697918,130179.100839729304425,0.604015681426972,0.518977135885507,0.00000147692034717287
600474.78034881548956,130273.461572932166746,-2.265559277497232,-3.086418960738229,0.00000553566249781691
602164.445050512556918,130062.82293096347712,-0.897730862838216,1.349266051940504,0.00000219706602032503
602671.427931721555069,130022.538988290601992,-2.090354982647114,1.948784276595688,0.00000511742549968755
602658.072047372348607,130016.212516756757395,-1.999082788359374,1.536924015468685,0.00000489421897828697
602663.884831046685576,130004.235478767441236,-2.258920410880819,1.356064568550210,0.00000553087133019437
601562.72731351479888,130242.775899037602358,-0.144634038908407,-1.519795103668002,0.000000353481750871975
601708.100977778318338,129801.869498293192009,-1.531292013358325,1.593028619361576,0.00000375514920045149
601717.022924813325517,129797.92221263529791,-0.250493055675179,1.752742261087405,0.000000614296551766646
601736.21862904005684,129789.216555225415505,0.875877319136634,1.212195977510419,0.00000214810149225674
601796.617506846552715,129772.670398905989714,-0.879781211144291,1.336865893972572,0.00000215795094853845
598947.180700505385175,129631.562144519033609,1.874762945575640,1.230962789544719,0.00000460347441559699
598931.866358058759943,129612.124709875264671,2.155025985557586,0.898669338392210,0.00000529245298353226
598919.015161600080319,129618.282574845055933,2.071082050446421,1.134907078245305,0.00000508605636954125
598937.06038329412695,129611.37505674851127,2.109740494983271,1.060759291125578,0.00000518126789783782
598852.590539904078469,129652.177605504883104,1.822926201741211,1.516920305322856,0.00000447547771642535
598869.404188604210503,129642.378568205065676,1.568982054013759,1.321300738010905,0.00000385230897896863
599037.299715673201717,129561.322323873639107,1.596922225668095,0.993085904308828,0.00000392336325960275
598961.745389825897291,129597.720660510603921,1.439224799280055,1.089587788999779,0.00000353493471720049
599057.540350095601752,129568.966108434033231,0.463638553279452,1.279346558818361,0.00000113901298711191
598428.019136894261464,128956.071130651587737,-0.138370494358242,-1.951741879689507,0.000000341548063027806
598156.403745069401339,128969.136513718171045,1.208834955119528,-0.011563585838303,0.00000298353642870895
598155.493451986811124,128957.356250297481893,1.108132303692400,0.646692034584703,0.00000273524115035054
598908.359377873246558,129257.431687613745453,6.975789341726340,-1.922816423015320,0.0000171786076843738
598904.825298847048543,129273.120856624067528,5.273138470947742,-2.621383342760964,0.0000129840766159689
598754.600166907184757,129365.569151150601101,0.330334100639448,0.398132921749493,0.000000812802128625767
598753.181180631043389,129407.790686183609068,0.785134918289259,2.298571036342764,0.00000193122999126505
598828.414226568304002,129563.397256641386775,0.626730470336042,1.043669903490809,0.00000153974431747773
598862.630537140415981,129588.671276344088255,1.434868709417060,2.330789222527528,0.00000352448166237149
599481.838585165794939,129584.73573054742883,-0.559741531615146,0.070202089817030,0.00000137494020584439
599502.09117298561614,129588.834789600194199,-0.099443142069504,0.221987988421461,0.000000244262827775934
599558.102657542331144,129700.345376331853913,-0.019523412687704,-0.122913965591579,0.0000000479142538326365
599562.201716595096514,129680.227625980754965,0.762783752288669,-0.515204970346531,0.00000187231017261422
599398.023614534060471,129658.006411115726223,-0.264481219812296,-0.829353850305779,0.000000649300334829673
599402.17660857422743,129637.7268558020005,-0.338149623014033,0.117979933667812,0.000000830285832874639
599241.39641072624363,129673.229561348271091,-0.420509889838286,-2.033166120440001,0.00000103222890049012
599250.511423619929701,129669.238372270527179,0.015707859187387,-1.578967034176458,0.0000000385593910544428
600078.467417302774265,129142.293544032640057,0.974693476106040,0.151127439472475,0.00000240242418593658
600240.46115237113554,129071.69264534622198,1.125083778053522,0.578127010972821,0.00000277462301756905
600294.234334945795126,129354.635589967176202,-0.192372943041846,1.708385403660941,0.000000473382413588548
600356.259570613969117,129517.141707417249563,-0.757970764185302,1.917668645473896,0.00000186283903810003
600302.809997964417562,129410.889781968653551,-0.226640437846072,2.955301713314839,0.000000557463843243011
600285.388996989815496,129439.47532536345534,-0.048417967162095,2.718962933111470,0.000000119066595239793
600249.252555339946412,129502.201715869392501,0.984293411835097,2.141171064809896,0.00000241934360756322
600333.55294086097274,129550.608367184206145,-1.207080809166655,1.070080183533719,0.00000296583520380197
600155.136002087267116,129550.311724752769805,-0.454485031543300,0.220797149391728,0.00000111668645745566
599909.111556435702369,129625.065617479544017,-0.070137914735824,1.908305883815046,0.000000172232056742858
599860.570067652035505,129642.055138553812867,0.214891100884415,1.589921118575148,0.000000527621702627754
599757.284566517919302,129642.35178098527831,-0.570030923583545,1.589166571007809,0.00000139959261702134
599979.011300284881145,129266.276596632073051,1.170900603989139,2.588679899214185,0.00000288326737484007
600236.793573224800639,128940.819398078674567,1.409886679844931,1.100923498961492,0.00000348051819951661
600322.083552461699583,129442.846745749295224,-0.003337413305417,2.763715537410462,0.00000000820695524011596
600330.243469164008275,129439.430966664585867,-0.136818049708381,2.659957356125233,0.000000336454954300306
600309.748794655897655,129453.663379517500289,-0.024427559226751,2.627387374624959,0.0000000600642221643385
600353.584626242751256,129536.211374064325355,-0.482876602443866,0.467488049587701,0.00000118657474024893
600323.744000627659261,129345.591924587773974,-0.009106724988669,1.614716598211089,0.0000000224109732037901
600317.386856219964102,129350.05141394835664,-0.587151412619278,1.853522411998711,0.00000144488616184699
600389.070775622385554,129299.905879329977324,-0.343234145198949,-0.119277656078339,0.00000084497216722164
600272.127783347968943,129105.965533521099132,0.316919697332196,-0.432696953081177,0.000000781363373645333
600275.448679680237547,129108.52736783461296,0.251916214008816,0.003068563630222,0.000000621085400350352
600118.512607288896106,129170.67557062562264,1.361113891587593,1.293521527186385,0.00000335413595991839
600103.521132417139597,129178.645721823253552,1.074354960699566,1.435951776686125,0.00000264732458946666
600138.058454273501411,129221.817374143720372,0.508867580327205,1.606933038900024,0.00000125348478196025
600007.215138779487461,129467.279054480153718,-0.005796478362754,1.718662537154160,0.0000000142512948552709
600003.324945933069102,129462.440034110157285,0.191905326559208,2.062166948308004,0.000000471838493380671
600058.546707801986486,129582.27695033159398,-0.302759200916626,2.109620240415097,0.00000074370700262992
600055.415576974395663,129573.452854362796643,-0.543948524515145,1.946896125024068,0.00000133626286182131
600007.97420079796575,129600.162349150064983,-1.004348796559498,1.417737798576127,0.0000024667727672594
600000.241256481269374,129602.961390344469692,-0.604693503235467,1.655150170670822,0.0000014851506333242
599955.409155994537286,129608.654355485647102,-0.102904736530036,1.937524645603844,0.000000252726911914393
599947.676211677840911,129611.405955303867813,-0.247732758522034,2.167839285990340,0.000000608401595429359
599958.065873060375452,129617.525892830613884,0.336887659272179,2.372194659750676,0.000000827316149886031
599942.410218922188506,129570.606371792207938,0.187205259804614,2.493636155471904,0.000000459898171429295
599883.630353839485906,129552.768414349920931,-0.176849370938726,3.034916382821393,0.000000434517176469003
599874.236961356597021,129556.089310682262294,0.199381530750543,2.641129788258695,0.000000489865915974915
599835.240150139667094,129569.942192525762948,-0.189891628106125,2.415469870378729,0.000000466500034706034
599929.933136987616308,129532.653270851151319,0.395065521472134,2.635905223578447,0.000000970822862028438
599639.354707907419652,129412.009851234746748,-0.982298083021306,1.732733950717375,0.00000241612189903006
599644.146286901319399,129409.163368664172594,-1.318100425763987,1.325093836945598,0.00000324215368964225
599664.119106271537021,129392.938418011864997,-0.915700884070247,2.559099460733705,0.00000225264722901877
599676.216657196637243,129489.718825411589933,-1.058577254181728,1.075117300249985,0.00000260218037651421
599411.49377813283354,129586.024819049562211,-0.863628478022292,0.307984095692518,0.00000212138217006156
599430.707535484223627,129573.215647481949418,-1.028444837778807,0.323293715220643,0.00000252648016503221
600447.695307137444615,128989.773788536869688,1.709912640508264,-0.353734233925934,0.00000421957556763231
600421.657242501969449,129008.596148901706329,0.350116695743054,0.489219233728363,0.00000086386185804326
600551.483983681537211,128964.630694973675418,0.461919334717095,1.122689556184923,0.0000011401070981006
600545.610736019443721,128975.202540765531012,1.172262043342926,1.296048121075728,0.00000289313441834565
600573.690453413873911,129541.77516524035309,-0.166279941797256,1.280584075560910,0.00000040858286279147
600526.928214884712361,129699.737559506000252,-2.628742552595213,1.264008307305630,0.00000645147598872042
600552.490826138295233,129661.058028473868035,-2.012949131662026,2.720779532668530,0.00000494166574516857
600554.840125203249045,129653.031256668939022,-1.107676221290603,0.679611951127299,0.00000271944503342099
600799.614713484654203,129710.952665756078204,0.191479234257713,0.963298661794397,0.000000469888872223036
600800.202038250863552,129690.340363246534253,0.086768603418022,1.479347628468531,0.000000212963465135142
600800.957170093199238,129684.551019122402067,-0.043941852287389,0.985666252498049,0.000000107854990362273
600796.342475501354784,129630.684947706657113,-0.632946270401590,1.294618486295803,0.00000155420805939318
600785.435015557217412,129539.230091253077262,0.916973399231210,0.697669140776270,0.00000225323014605198
600785.980388554395176,129544.404142764993594,0.667773659573868,1.268713587691309,0.00000164081929266012
600774.709346612100489,129542.460377467272338,1.123035241616890,0.217143905640114,0.00000275950617958683
600775.9399318365613,129464.178376483832835,0.730111058452167,1.150864836497931,0.00000179510325426965
600776.331481680739671,129470.359270452157944,1.395352486753836,1.009410496772034,0.00000343054961560651
600765.983378656907007,129403.404247103011585,0.173473171773367,0.833368539621006,0.000000426713855669873
600759.606709766550921,129371.800581111136125,0.939061558456160,0.872087631549221,0.00000231049252189311
600758.48799592605792,129366.039204832966789,1.028665716410615,0.486856794013875,0.0000025310697391491
600876.288563322392292,129362.067770699475659,1.200793988886289,-0.312878394033760,0.00000295468837587776
600912.367084676050581,129504.983463813157869,0.979229363729246,0.812869090121239,0.00000240684473271747
600910.856820991495624,129499.72550876319292,1.001938230358064,1.588209836860187,0.00000246276077272858
601086.550829629646614,129584.579953559063142,-0.604038110002875,1.328058366736514,0.00000148375140092441
601089.263710692757741,129593.138114438275807,-0.607376396423206,1.200522958402871,0.0000014918529979886
601354.00734102842398,129695.444495144678513,-2.294972541159950,1.958546219975688,0.0000056325220298902
601481.876332988380454,129350.545018143151538,-0.065646632690914,1.985928082227474,0.000000161545296753572
601236.87800193647854,129366.430754677116056,-1.349612946389243,2.433609902087483,0.00000332076212380323
601217.300509729306214,129313.795268485351698,-1.667377296369523,2.014866124940454,0.00000410430052185432
601216.013988812803291,129309.376348815698293,-1.552788638509810,1.277819240509416,0.00000382236763275759
601231.899725346709602,129231.569801214456675,-0.971541422884911,1.696849848420243,0.00000239300072119531
601194.310940308612771,129243.987524843134452,-1.516990278381854,1.691229836404091,0.00000373613513540545
601196.100882453261875,129248.937833586984198,-2.136596053838730,1.789211926079588,0.00000526193605963592
601375.179000458447263,129373.282876949684578,0.482991657569073,2.090541334720911,0.00000118835215532132
601537.951864239526913,129242.281486236490309,-1.241416093776934,0.749754654272692,0.0000030574747749775
601528.163118135998957,129438.280151078099152,-0.662284523132257,2.118784065998625,0.00000162866588563769
600909.570300075574778,129002.429238850396359,-0.743890819838271,-0.773333399614785,0.00000183552979265875
600953.64762538834475,129138.688584613526473,-1.080457500531338,-1.015927785003441,0.00000266318566327384
600952.584847240010276,129134.381536327913636,-1.310130618396215,-0.466313524491852,0.00000322940740530803
600740.868252940475941,129294.245744123982149,1.240211919764988,-0.074723077719682,0.00000305328139500754
600743.049744929303415,129299.140117175818887,1.059051485150121,0.236324807177880,0.00000260718329130319
600651.035531554720365,129291.532863060987438,1.169811147497967,0.293243969063042,0.00000288002195473105
600590.457177095930092,129243.022634155742708,0.510888654040173,0.681810366892023,0.00000125825677862391
601489.707329871482216,129047.331615620219964,-0.677326493547298,0.653555614509969,0.00000167070265126063
601501.677567963954061,129051.974278057969059,-0.149366027791984,1.471613843546947,0.000000368415001569286
601527.63172906183172,129101.701108264634968,-0.928716621012427,1.632265704189194,0.00000228982019128047
601531.9108095014235,129108.525262691196986,-0.167045599548146,1.948170039409888,0.000000411841632235026
601283.900192216970026,128977.157132559121237,-1.373199961148202,-1.625148229431943,0.00000338899641643451
601286.872372439946048,128975.731452614811133,-1.375401541474275,-1.279372488512308,0.00000339446734029912
602053.319185948115773,129036.35419834498316,-1.630144930793904,0.841817650827579,0.0000040212795113452
602046.922935785958543,129041.127919639984611,-1.412671867292374,0.922976603833376,0.00000348468297297389
602034.566238669678569,129048.315320241410518,-1.624550251639448,0.179731122188969,0.00000400710698460994
602034.532715345849283,129050.56808759404521,-1.417498216731474,1.808306614489993,0.00000349633250517052
601989.557824268937111,128995.871432643834851,-0.698192730662413,0.560895282746060,0.00000172285861679982
601983.228620754322037,129006.920720135633019,-0.347666507586837,0.576482004704303,0.000000857827516863917
602067.38557257282082,128989.005855949901161,-1.791521658655256,1.145275064191082,0.0000044209896141267
602052.688947462360375,128992.224095025172574,-1.653390867984854,0.796066752023762,0.00000408001848692097
602067.117385983234271,128979.404776041978039,-1.585006304434501,1.428607616282534,0.00000391165688208739
602229.155723423697054,128954.731609798167483,-1.205718474229798,0.356633612376754,0.00000297617703126944
602234.197631308343261,128961.436274538340513,-1.121800945373252,0.532126474427059,0.00000276889232586907
602230.335744417971,128945.398716479845461,-0.897021140786819,-0.550435811441275,0.00000221435351758083
602199.172462705755606,129179.95470774997375,-0.815196162206121,2.256855909159640,0.00000200870946419585
602078.059398839483038,129265.398955198732438,-1.058708454482257,2.198568638312281,0.00000260701912781259
602074.197511949110776,129266.793525464687264,-1.885761150624603,3.078252935811179,0.00000464354689098329
602073.124765590648167,129245.660422203654889,-1.826380889397115,1.885366882750532,0.00000449806276740318
602057.5699433934642,129345.58674549117859,-2.807468607672490,2.188323574577225,0.00000690897181200974
602061.217281012097374,129344.192175225223764,-1.814625371829607,1.791520201921230,0.00000446570646753818
602054.351704318192787,129382.006484359793831,-3.398220404400490,3.755814544580062,0.0000083604140892202
602082.994032088317908,129391.661201585637173,-0.526156842592172,6.095447618165053,0.0000012943718561468
602104.234409985132515,129419.552606904748245,-2.500409297645092,2.686974018084584,0.00000614980490053718
602167.955543675809167,129359.15698692528531,-2.580759823787957,2.770892607775750,0.00000635039207739802
602163.664558242075145,129370.098999781243037,-2.646332723554224,2.992003705803654,0.0000065111944292701
602218.374622521921992,129379.431893099550507,0.389651952777058,3.805881499371026,0.00000095865368184537
602214.941834174911492,129390.534817909283447,0.335977872135118,4.103468142362544,0.000000826529377824001
601957.294977539451793,129109.126629434802453,-1.539853659691289,2.399701207061298,0.00000379640584619244
601991.569223691127263,129082.951618289182079,-1.239339369349182,2.358005557602155,0.00000305612761904503
601900.868519086157903,129024.379667119079386,-1.411683233687654,1.480324797696085,0.00000348269629804906
601892.340185536653735,129026.096061292555532,-1.350954985828139,1.579243585612858,0.00000333283220131211
601893.788393120514229,129015.744058933734777,-1.294669262482785,1.134890859204461,0.00000319423050712684
601815.263359683682211,129040.470862495494657,-2.093714627670124,1.488339362636907,0.00000516465927566783
601810.650550342397764,129034.40984557037882,-1.889946128241718,0.936858363042120,0.00000466223341239817
601753.419532120344229,129083.75617805805814,-1.220729084336199,1.745833939698059,0.00000301021714419839
601751.059490131796338,129085.472572231548838,-1.874687026138417,2.240949018683750,0.00000462276197303679
601755.565024837153032,129091.694501110425335,-1.597413471667096,1.933313230314525,0.00000393884751682829
601757.817792189889587,129089.763557665253757,-1.539418557309546,1.442620498273754,0.00000379590241889549
601709.168744835071266,129121.999585735989967,-0.438398530706763,0.944720427825814,0.00000108073439738839
601707.666899933363311,129133.531609089084668,-1.476163013954647,0.826773039385444,0.00000363869302639815
601591.971205177018419,128982.274372550862608,-1.267108732135966,0.809864563838346,0.00000312704391559051
601598.354046009713784,128977.017915394564625,-0.816389014828019,0.568459302958217,0.00000201481394583489
601651.454990751692094,129293.907189673976973,-0.155092163360678,0.661704276819364,0.000000381822855696439
601693.345736048417166,129350.601834716842859,-0.113469960051589,1.599212102068122,0.00000027923032098021
601692.004803100368008,129370.018543804399087,-0.355172742158175,2.581558162841247,0.000000873888683052089
601742.692068536300212,129444.520778397170943,-1.607787655200809,3.318459598682239,0.0000039536220029312
601592.963495558826253,129616.401563676176011,-0.881335958605632,1.336408842806122,0.0000021643707531203
601590.254811003804207,129610.286909433139954,-0.636128096608445,1.095121956546791,0.00000156226690686681
601612.809303189627826,129669.234321828727843,-1.764106174232438,1.229411678927136,0.00000433049858309279
601618.333946935483254,129668.161575470294338,-1.550552287837490,1.044471676970716,0.00000380630153341675
602565.62261874449905,129315.442572819418274,1.131130678229965,2.973998192101135,0.00000278427750215866
602567.982660732930526,129315.120748911896953,0.632975192274898,2.857271792105166,0.00000155807194272192
602726.266385919065215,129100.73238918017887,1.745618701446801,1.592428981544799,0.00000430398557669634
602400.956052725785412,129228.442843150914996,1.350617906311527,2.964170360355638,0.00000332678335017904
602403.8524678935064,129227.638283382097143,1.151230120682158,3.057609364288510,0.00000283567767347427
602392.642268447903916,129223.079111358776572,1.184407393448055,2.747692220757017,0.00000291750192911162
602391.837708679144271,129220.39724546270736,1.158892195671797,3.130075274733827,0.00000285471063978358
602349.839688746724278,129322.57633610292396,0.322396078146994,4.961200801873929,0.00000079353398183275
602354.1306741804583,129312.921618877080618,0.120108982548118,5.272057613648940,0.00000029565395388105
602271.314655309659429,129532.96871564949106,-0.518885211553425,3.049673719302518,0.00000127509076854181
602262.115855286130682,129529.643201938364655,-0.550122445216402,3.099165899024229,0.00000135188678509622
602369.444128446746618,129451.574085703818128,-0.355201576487161,3.943388484898605,0.00000087340902713777
602860.143694994505495,129688.022008586107404,2.420159252476878,0.244620021912851,0.00000594010614227839
